Area,YEAR.WEEK,SUMMER,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DAYS,UNEMPLOYMENT,UTILITY.GAS,CRIMES
NP,2009.46,0,0,0,0,0,0,0,0,0,0,1,0,7,64266,1.325,1834
NP,2009.47,0,0,0,0,0,0,0,0,0,0,1,0,7,64266,1.325,1623
NP,2009.48,0,0,0,0,0,0,0,0,0,0,1,0,7,64266,1.325,1730
NP,2009.49,0,0,0,0,0,0,0,0,0,0,0,1,7,63756,1.349,1844
NP,2009.5,0,0,0,0,0,0,0,0,0,0,0,1,7,63756,1.349,1536
NP,2009.51,0,0,0,0,0,0,0,0,0,0,0,1,7,63756,1.349,1231
NP,2009.52,0,0,0,0,0,0,0,0,0,0,0,1,4,63756,1.349,878
NP,2010,0,0,0,0,0,0,0,0,0,0,0,0,3,74593,1.353,574
NP,2010.01,0,0,0,0,0,0,0,0,0,0,0,0,7,74593,1.353,1538
NP,2010.02,0,0,0,0,0,0,0,0,0,0,0,0,7,74593,1.353,1688
NP,2010.03,0,0,0,0,0,0,0,0,0,0,0,0,7,74593,1.353,1820
NP,2010.04,0,0,0,0,0,0,0,0,0,0,0,0,7,74593,1.353,1583
NP,2010.05,0,1,0,0,0,0,0,0,0,0,0,0,7,73592,1.352,1510
NP,2010.06,0,1,0,0,0,0,0,0,0,0,0,0,7,73592,1.352,1055
NP,2010.07,0,1,0,0,0,0,0,0,0,0,0,0,7,73592,1.352,1660
NP,2010.08,0,1,0,0,0,0,0,0,0,0,0,0,7,73592,1.352,1464
NP,2010.09,0,0,1,0,0,0,0,0,0,0,0,0,7,72694,1.383,1745
NP,2010.1,0,0,1,0,0,0,0,0,0,0,0,0,7,72694,1.383,1732
NP,2010.11,0,0,1,0,0,0,0,0,0,0,0,0,7,72694,1.383,1851
NP,2010.12,0,0,1,0,0,0,0,0,0,0,0,0,7,72694,1.383,1839
NP,2010.13,0,0,1,0,0,0,0,0,0,0,0,0,7,72694,1.383,1804
NP,2010.14,0,0,0,1,0,0,0,0,0,0,0,0,7,69944,1.375,1844
NP,2010.15,0,0,0,1,0,0,0,0,0,0,0,0,7,69944,1.375,1896
NP,2010.16,0,0,0,1,0,0,0,0,0,0,0,0,7,69944,1.375,1740
NP,2010.17,0,0,0,1,0,0,0,0,0,0,0,0,7,69944,1.375,1923
NP,2010.18,0,0,0,0,1,0,0,0,0,0,0,0,7,73123,1.375,1953
NP,2010.19,0,0,0,0,1,0,0,0,0,0,0,0,7,73123,1.375,1919
NP,2010.2,0,0,0,0,1,0,0,0,0,0,0,0,7,73123,1.375,1964
NP,2010.21,0,0,0,0,1,0,0,0,0,0,0,0,7,73123,1.375,1876
NP,2010.22,0,0,0,0,1,0,0,0,0,0,0,0,7,73123,1.375,1833
NP,2010.23,0,0,0,0,0,1,0,0,0,0,0,0,7,74479,1.292,1932
NP,2010.24,0,0,0,0,0,1,0,0,0,0,0,0,7,74479,1.292,1885
NP,2010.25,1,0,0,0,0,1,0,0,0,0,0,0,7,74479,1.292,1917
NP,2010.26,1,0,0,0,0,1,0,0,0,0,0,0,7,74479,1.292,1932
NP,2010.27,1,0,0,0,0,0,1,0,0,0,0,0,7,77862,1.287,1791
NP,2010.28,1,0,0,0,0,0,1,0,0,0,0,0,7,77862,1.287,1809
NP,2010.29,1,0,0,0,0,0,1,0,0,0,0,0,7,77862,1.287,1871
NP,2010.3,1,0,0,0,0,0,1,0,0,0,0,0,7,77862,1.287,1904
NP,2010.31,1,0,0,0,0,0,0,1,0,0,0,0,7,76094,1.287,2102
NP,2010.32,1,0,0,0,0,0,0,1,0,0,0,0,7,76094,1.287,1827
NP,2010.33,1,0,0,0,0,0,0,1,0,0,0,0,7,76094,1.287,2074
NP,2010.34,1,0,0,0,0,0,0,1,0,0,0,0,7,76094,1.287,1857
NP,2010.35,1,0,0,0,0,0,0,1,0,0,0,0,7,76094,1.287,1814
NP,2010.36,1,0,0,0,0,0,0,0,1,0,0,0,7,70586,1.303,1727
NP,2010.37,1,0,0,0,0,0,0,0,1,0,0,0,7,70586,1.303,1862
NP,2010.38,1,0,0,0,0,0,0,0,1,0,0,0,7,70586,1.303,1679
NP,2010.39,0,0,0,0,0,0,0,0,1,0,0,0,7,70586,1.303,1944
NP,2010.4,0,0,0,0,0,0,0,0,0,1,0,0,7,69967,1.293,1708
NP,2010.41,0,0,0,0,0,0,0,0,0,1,0,0,7,69967,1.293,1725
NP,2010.42,0,0,0,0,0,0,0,0,0,1,0,0,7,69967,1.293,1792
NP,2010.43,0,0,0,0,0,0,0,0,0,1,0,0,7,69967,1.293,1900
NP,2010.44,0,0,0,0,0,0,0,0,0,0,1,0,7,71748,1.3,1692
NP,2010.45,0,0,0,0,0,0,0,0,0,0,1,0,7,71748,1.3,1796
NP,2010.46,0,0,0,0,0,0,0,0,0,0,1,0,7,71748,1.3,1863
NP,2010.47,0,0,0,0,0,0,0,0,0,0,1,0,7,71748,1.3,1653
NP,2010.48,0,0,0,0,0,0,0,0,0,0,1,0,7,71748,1.3,1761
NP,2010.49,0,0,0,0,0,0,0,0,0,0,0,1,7,68147,1.257,1702
NP,2010.5,0,0,0,0,0,0,0,0,0,0,0,1,7,68147,1.257,1427
NP,2010.51,0,0,0,0,0,0,0,0,0,0,0,1,7,68147,1.257,1360
NP,2010.52,0,0,0,0,0,0,0,0,0,0,0,1,5,68147,1.257,923
NP,2011,0,0,0,0,0,0,0,0,0,0,0,0,2,75237,1.273,390
NP,2011.01,0,0,0,0,0,0,0,0,0,0,0,0,7,75237,1.273,1586
NP,2011.02,0,0,0,0,0,0,0,0,0,0,0,0,7,75237,1.273,1501
NP,2011.03,0,0,0,0,0,0,0,0,0,0,0,0,7,75237,1.273,1565
NP,2011.04,0,0,0,0,0,0,0,0,0,0,0,0,7,75237,1.273,1266
NP,2011.05,0,0,0,0,0,0,0,0,0,0,0,0,7,75237,1.273,1465
NP,2011.06,0,1,0,0,0,0,0,0,0,0,0,0,7,71812,1.274,1623
NP,2011.07,0,1,0,0,0,0,0,0,0,0,0,0,7,71812,1.274,1695
NP,2011.08,0,1,0,0,0,0,0,0,0,0,0,0,7,71812,1.274,1660
NP,2011.09,0,1,0,0,0,0,0,0,0,0,0,0,7,71812,1.274,1734
NP,2011.1,0,0,1,0,0,0,0,0,0,0,0,0,7,69611,1.315,1731
NP,2011.11,0,0,1,0,0,0,0,0,0,0,0,0,7,69611,1.315,1745
NP,2011.12,0,0,1,0,0,0,0,0,0,0,0,0,7,69611,1.315,1770
NP,2011.13,0,0,1,0,0,0,0,0,0,0,0,0,7,69611,1.315,1753
NP,2011.14,0,0,0,1,0,0,0,0,0,0,0,0,7,65605,1.308,1817
NP,2011.15,0,0,0,1,0,0,0,0,0,0,0,0,7,65605,1.308,1792
NP,2011.16,0,0,0,1,0,0,0,0,0,0,0,0,7,65605,1.308,1868
NP,2011.17,0,0,0,1,0,0,0,0,0,0,0,0,7,65605,1.308,1774
NP,2011.18,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,1791
NP,2011.19,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,1930
NP,2011.2,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,1775
NP,2011.21,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,1803
NP,2011.22,0,0,0,0,1,0,0,0,0,0,0,0,7,71923,1.309,1819
NP,2011.23,0,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,1784
NP,2011.24,0,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,1788
NP,2011.25,1,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,1830
NP,2011.26,1,0,0,0,0,1,0,0,0,0,0,0,7,77076,1.257,1868
NP,2011.27,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,1724
NP,2011.28,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,1704
NP,2011.29,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,1749
NP,2011.3,1,0,0,0,0,0,1,0,0,0,0,0,7,81478,1.257,1879
NP,2011.31,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,1825
NP,2011.32,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,1786
NP,2011.33,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,1793
NP,2011.34,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,1628
NP,2011.35,1,0,0,0,0,0,0,1,0,0,0,0,7,79715,1.256,1874
NP,2011.36,1,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,1716
NP,2011.37,1,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,1802
NP,2011.38,1,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,1842
NP,2011.39,0,0,0,0,0,0,0,0,1,0,0,0,7,76153,1.22,1733
NP,2011.4,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,1600
NP,2011.41,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,1694
NP,2011.42,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,1757
NP,2011.43,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,1661
NP,2011.44,0,0,0,0,0,0,0,0,0,1,0,0,7,74783,1.209,1637
NP,2011.45,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,1766
NP,2011.46,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,1667
NP,2011.47,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,1509
NP,2011.48,0,0,0,0,0,0,0,0,0,0,1,0,7,71315,1.214,1621
NP,2011.49,0,0,0,0,0,0,0,0,0,0,0,1,7,69907,1.243,1651
NP,2011.5,0,0,0,0,0,0,0,0,0,0,0,1,7,69907,1.243,1586
NP,2011.51,0,0,0,0,0,0,0,0,0,0,0,1,7,69907,1.243,1521
NP,2011.52,0,0,0,0,0,0,0,0,0,0,0,1,6,69907,1.243,1288
NP,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,76690,1.238,217
NP,2012.01,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,1553
NP,2012.02,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,1690
NP,2012.03,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,1587
NP,2012.04,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,1632
NP,2012.05,0,0,0,0,0,0,0,0,0,0,0,0,7,76690,1.238,1771
NP,2012.06,0,1,0,0,0,0,0,0,0,0,0,0,7,75242,1.223,1541
NP,2012.07,0,1,0,0,0,0,0,0,0,0,0,0,7,75242,1.223,1825
NP,2012.08,0,1,0,0,0,0,0,0,0,0,0,0,7,75242,1.223,1815
NP,2012.09,0,1,0,0,0,0,0,0,0,0,0,0,7,75242,1.223,1696
NP,2012.1,0,0,1,0,0,0,0,0,0,0,0,0,7,73466,1.198,1702
NP,2012.11,0,0,1,0,0,0,0,0,0,0,0,0,7,73466,1.198,1900
NP,2012.12,0,0,1,0,0,0,0,0,0,0,0,0,7,73466,1.198,1788
NP,2012.13,0,0,1,0,0,0,0,0,0,0,0,0,7,73466,1.198,1656
NP,2012.14,0,0,0,1,0,0,0,0,0,0,0,0,7,67273,1.192,1793
NP,2012.15,0,0,0,1,0,0,0,0,0,0,0,0,7,67273,1.192,1782
NP,2012.16,0,0,0,1,0,0,0,0,0,0,0,0,7,67273,1.192,1862
NP,2012.17,0,0,0,1,0,0,0,0,0,0,0,0,7,67273,1.192,1898
NP,2012.18,0,0,0,1,0,0,0,0,0,0,0,0,7,67273,1.192,1872
NP,2012.19,0,0,0,0,1,0,0,0,0,0,0,0,7,75176,1.194,1887
NP,2012.2,0,0,0,0,1,0,0,0,0,0,0,0,7,75176,1.194,1916
NP,2012.21,0,0,0,0,1,0,0,0,0,0,0,0,7,75176,1.194,2005
NP,2012.22,0,0,0,0,1,0,0,0,0,0,0,0,7,75176,1.194,1933
NP,2012.23,0,0,0,0,0,1,0,0,0,0,0,0,7,80233,1.17,2005
NP,2012.24,0,0,0,0,0,1,0,0,0,0,0,0,7,80233,1.17,1821
NP,2012.25,1,0,0,0,0,1,0,0,0,0,0,0,7,80233,1.17,1925
NP,2012.26,1,0,0,0,0,1,0,0,0,0,0,0,7,80233,1.17,1883
NP,2012.27,1,0,0,0,0,0,1,0,0,0,0,0,7,84929,1.169,1986
NP,2012.28,1,0,0,0,0,0,1,0,0,0,0,0,7,84929,1.169,1790
NP,2012.29,1,0,0,0,0,0,1,0,0,0,0,0,7,84929,1.169,1898
NP,2012.3,1,0,0,0,0,0,1,0,0,0,0,0,7,84929,1.169,1879
NP,2012.31,1,0,0,0,0,0,1,0,0,0,0,0,7,84929,1.169,1761
NP,2012.32,1,0,0,0,0,0,0,1,0,0,0,0,7,82763,1.169,1833
NP,2012.33,1,0,0,0,0,0,0,1,0,0,0,0,7,82763,1.169,1855
NP,2012.34,1,0,0,0,0,0,0,1,0,0,0,0,7,82763,1.169,1869
NP,2012.35,1,0,0,0,0,0,0,1,0,0,0,0,7,82763,1.169,1868
NP,2012.36,1,0,0,0,0,0,0,0,1,0,0,0,7,76146,1.179,1854
NP,2012.37,1,0,0,0,0,0,0,0,1,0,0,0,7,76146,1.179,1802
NP,2012.38,1,0,0,0,0,0,0,0,1,0,0,0,7,76146,1.179,1955
NP,2012.39,0,0,0,0,0,0,0,0,1,0,0,0,7,76146,1.179,1768
NP,2012.4,0,0,0,0,0,0,0,0,0,1,0,0,7,76990,1.173,1841
NP,2012.41,0,0,0,0,0,0,0,0,0,1,0,0,7,76990,1.173,1754
NP,2012.42,0,0,0,0,0,0,0,0,0,1,0,0,7,76990,1.173,1831
NP,2012.43,0,0,0,0,0,0,0,0,0,1,0,0,7,76990,1.173,1805
NP,2012.44,0,0,0,0,0,0,0,0,0,1,0,0,7,76990,1.173,1443
NP,2012.45,0,0,0,0,0,0,0,0,0,0,1,0,7,72008,1.176,1593
NP,2012.46,0,0,0,0,0,0,0,0,0,0,1,0,7,72008,1.176,1675
NP,2012.47,0,0,0,0,0,0,0,0,0,0,1,0,7,72008,1.176,1430
NP,2012.48,0,0,0,0,0,0,0,0,0,0,1,0,7,72008,1.176,1584
NP,2012.49,0,0,0,0,0,0,0,0,0,0,0,1,7,73780,1.194,1705
NP,2012.5,0,0,0,0,0,0,0,0,0,0,0,1,7,73780,1.194,1652
NP,2012.51,0,0,0,0,0,0,0,0,0,0,0,1,7,73780,1.194,1568
NP,2012.52,0,0,0,0,0,0,0,0,0,0,0,1,7,73780,1.194,1199
NP,2012.53,0,0,0,0,0,0,0,0,0,0,0,1,1,73780,1.194,195
NP,2013,0,0,0,0,0,0,0,0,0,0,0,0,6,83308,1.187,1327
NP,2013.01,0,0,0,0,0,0,0,0,0,0,0,0,7,83308,1.187,1548
NP,2013.02,0,0,0,0,0,0,0,0,0,0,0,0,7,83308,1.187,1598
NP,2013.03,0,0,0,0,0,0,0,0,0,0,0,0,7,83308,1.187,1280
NP,2013.04,0,0,0,0,0,0,0,0,0,0,0,0,7,83308,1.187,1449
NP,2013.05,0,1,0,0,0,0,0,0,0,0,0,0,7,77129,1.188,1426
NP,2013.06,0,1,0,0,0,0,0,0,0,0,0,0,7,77129,1.188,1571
NP,2013.07,0,1,0,0,0,0,0,0,0,0,0,0,7,77129,1.188,1518
NP,2013.08,0,1,0,0,0,0,0,0,0,0,0,0,7,77129,1.188,1689
NP,2013.09,0,0,1,0,0,0,0,0,0,0,0,0,7,73266,1.224,1664
NP,2013.1,0,0,1,0,0,0,0,0,0,0,0,0,7,73266,1.224,1469
NP,2013.11,0,0,1,0,0,0,0,0,0,0,0,0,7,73266,1.224,1597
NP,2013.12,0,0,1,0,0,0,0,0,0,0,0,0,7,73266,1.224,1641
NP,2013.13,0,0,0,1,0,0,0,0,0,0,0,0,7,67452,1.214,1709
NP,2013.14,0,0,0,1,0,0,0,0,0,0,0,0,7,67452,1.214,1657
NP,2013.15,0,0,0,1,0,0,0,0,0,0,0,0,7,67452,1.214,1769
NP,2013.16,0,0,0,1,0,0,0,0,0,0,0,0,7,67452,1.214,1640
NP,2013.17,0,0,0,1,0,0,0,0,0,0,0,0,7,67452,1.214,1767
NP,2013.18,0,0,0,0,1,0,0,0,0,0,0,0,7,72640,1.216,1771
NP,2013.19,0,0,0,0,1,0,0,0,0,0,0,0,7,72640,1.216,1735
NP,2013.2,0,0,0,0,1,0,0,0,0,0,0,0,7,72640,1.216,1762
NP,2013.21,0,0,0,0,1,0,0,0,0,0,0,0,7,72640,1.216,1708
NP,2013.22,0,0,0,0,0,1,0,0,0,0,0,0,7,75706,1.215,1713
NP,2013.23,0,0,0,0,0,1,0,0,0,0,0,0,7,75706,1.215,1724
NP,2013.24,1,0,0,0,0,1,0,0,0,0,0,0,7,75706,1.215,1895
NP,2013.25,1,0,0,0,0,1,0,0,0,0,0,0,7,75706,1.215,1854
NP,2013.26,1,0,0,0,0,0,1,0,0,0,0,0,7,77628,1.219,1747
NP,2013.27,1,0,0,0,0,0,1,0,0,0,0,0,7,77628,1.219,1711
NP,2013.28,1,0,0,0,0,0,1,0,0,0,0,0,7,77628,1.219,1766
NP,2013.29,1,0,0,0,0,0,1,0,0,0,0,0,7,77628,1.219,1793
NP,2013.3,1,0,0,0,0,0,1,0,0,0,0,0,7,77628,1.219,1782
NP,2013.31,1,0,0,0,0,0,0,1,0,0,0,0,7,75479,1.216,1852
NP,2013.32,1,0,0,0,0,0,0,1,0,0,0,0,7,75479,1.216,1744
NP,2013.33,1,0,0,0,0,0,0,1,0,0,0,0,7,75479,1.216,1938
NP,2013.34,1,0,0,0,0,0,0,1,0,0,0,0,7,75479,1.216,1778
NP,2013.35,1,0,0,0,0,0,0,0,1,0,0,0,7,70111,1.186,1737
NP,2013.36,1,0,0,0,0,0,0,0,1,0,0,0,7,70111,1.186,1650
NP,2013.37,1,0,0,0,0,0,0,0,1,0,0,0,7,70111,1.186,1765
NP,2013.38,0,0,0,0,0,0,0,0,1,0,0,0,7,70111,1.186,1659
NP,2013.39,0,0,0,0,0,0,0,0,1,0,0,0,7,70111,1.186,1868
NP,2013.4,0,0,0,0,0,0,0,0,0,1,0,0,7,69831,1.176,1627
NP,2013.41,0,0,0,0,0,0,0,0,0,1,0,0,7,69831,1.176,1737
NP,2013.42,0,0,0,0,0,0,0,0,0,1,0,0,7,69831,1.176,1590
NP,2013.43,0,0,0,0,0,0,0,0,0,1,0,0,7,69831,1.176,1689
NP,2013.44,0,0,0,0,0,0,0,0,0,0,1,0,7,63408,1.147,1586
NP,2013.45,0,0,0,0,0,0,0,0,0,0,1,0,7,63408,1.147,1602
NP,2013.46,0,0,0,0,0,0,0,0,0,0,1,0,7,63408,1.147,1613
NP,2013.47,0,0,0,0,0,0,0,0,0,0,1,0,7,63408,1.147,1309
NP,2013.48,0,0,0,0,0,0,0,0,0,0,0,1,7,58411,1.127,1444
NP,2013.49,0,0,0,0,0,0,0,0,0,0,0,1,7,58411,1.127,1235
NP,2013.5,0,0,0,0,0,0,0,0,0,0,0,1,7,58411,1.127,1530
NP,2013.51,0,0,0,0,0,0,0,0,0,0,0,1,7,58411,1.127,1215
NP,2013.52,0,0,0,0,0,0,0,0,0,0,0,1,2,58411,1.127,379
NP,2014,0,0,0,0,0,0,0,0,0,0,0,0,5,63662,1.163,768
NP,2014.01,0,0,0,0,0,0,0,0,0,0,0,0,7,63662,1.163,1374
NP,2014.02,0,0,0,0,0,0,0,0,0,0,0,0,7,63662,1.163,1512
NP,2014.03,0,0,0,0,0,0,0,0,0,0,0,0,7,63662,1.163,1094
NP,2014.04,0,0,0,0,0,0,0,0,0,0,0,0,7,63662,1.163,1300
NP,2014.05,0,1,0,0,0,0,0,0,0,0,0,0,7,62403,1.129,1252
NP,2014.06,0,1,0,0,0,0,0,0,0,0,0,0,7,62403,1.129,1152
NP,2014.07,0,1,0,0,0,0,0,0,0,0,0,0,7,62403,1.129,1386
NP,2014.08,0,1,0,0,0,0,0,0,0,0,0,0,7,62403,1.129,1300
NP,2014.09,0,0,1,0,0,0,0,0,0,0,0,0,7,61131,1.219,1475
NP,2014.1,0,0,1,0,0,0,0,0,0,0,0,0,7,61131,1.219,1448
NP,2014.11,0,0,1,0,0,0,0,0,0,0,0,0,7,61131,1.219,1673
NP,2014.12,0,0,1,0,0,0,0,0,0,0,0,0,7,61131,1.219,1457
NP,2014.13,0,0,1,0,0,0,0,0,0,0,0,0,7,61131,1.219,1672
NP,2014.14,0,0,0,1,0,0,0,0,0,0,0,0,7,52018,1.233,1801
NP,2014.15,0,0,0,1,0,0,0,0,0,0,0,0,7,52018,1.233,1702
NP,2014.16,0,0,0,1,0,0,0,0,0,0,0,0,7,52018,1.233,1747
NP,2014.17,0,0,0,1,0,0,0,0,0,0,0,0,7,52018,1.233,1753
NP,2014.18,0,0,0,0,1,0,0,0,0,0,0,0,7,58777,1.23,1766
NP,2014.19,0,0,0,0,1,0,0,0,0,0,0,0,7,58777,1.23,1791
NP,2014.2,0,0,0,0,1,0,0,0,0,0,0,0,7,58777,1.23,1732
NP,2014.21,0,0,0,0,1,0,0,0,0,0,0,0,7,58777,1.23,1801
NP,2014.22,0,0,0,0,0,1,0,0,0,0,0,0,7,58013,1.233,1841
NP,2014.23,0,0,0,0,0,1,0,0,0,0,0,0,7,58013,1.233,1764
NP,2014.24,1,0,0,0,0,1,0,0,0,0,0,0,7,58013,1.233,1952
NP,2014.25,1,0,0,0,0,1,0,0,0,0,0,0,7,58013,1.233,1747
NP,2014.26,1,0,0,0,0,1,0,0,0,0,0,0,7,58013,1.233,1739
NP,2014.27,1,0,0,0,0,0,1,0,0,0,0,0,7,62450,1.236,1938
NP,2014.28,1,0,0,0,0,0,1,0,0,0,0,0,7,62450,1.236,1856
NP,2014.29,1,0,0,0,0,0,1,0,0,0,0,0,7,62450,1.236,1876
NP,2014.3,1,0,0,0,0,0,1,0,0,0,0,0,7,62450,1.236,1730
NP,2014.31,1,0,0,0,0,0,0,1,0,0,0,0,7,58529,1.237,1869
NP,2014.32,1,0,0,0,0,0,0,1,0,0,0,0,7,58529,1.237,1787
NP,2014.33,1,0,0,0,0,0,0,1,0,0,0,0,7,58529,1.237,1729
NP,2014.34,1,0,0,0,0,0,0,1,0,0,0,0,7,58529,1.237,1639
NP,2014.35,1,0,0,0,0,0,0,0,1,0,0,0,7,51451,1.144,1856
NP,2014.36,1,0,0,0,0,0,0,0,1,0,0,0,7,51451,1.144,1745
NP,2014.37,1,0,0,0,0,0,0,0,1,0,0,0,7,51451,1.144,1935
NP,2014.38,1,0,0,0,0,0,0,0,1,0,0,0,7,51451,1.144,1847
NP,2014.39,0,0,0,0,0,0,0,0,1,0,0,0,7,51451,1.144,1833
NP,2014.4,0,0,0,0,0,0,0,0,0,1,0,0,7,50381,1.165,1819
NP,2014.41,0,0,0,0,0,0,0,0,0,1,0,0,7,50381,1.165,1820
NP,2014.42,0,0,0,0,0,0,0,0,0,1,0,0,7,50381,1.165,1808
NP,2014.43,0,0,0,0,0,0,0,0,0,1,0,0,7,50381,1.165,1805
NP,2014.44,0,0,0,0,0,0,0,0,0,0,1,0,7,48721,1.14,1882
NP,2014.45,0,0,0,0,0,0,0,0,0,0,1,0,7,48721,1.14,1818
NP,2014.46,0,0,0,0,0,0,0,0,0,0,1,0,7,48721,1.14,1614
NP,2014.47,0,0,0,0,0,0,0,0,0,0,1,0,7,48721,1.14,1455
NP,2014.48,0,0,0,0,0,0,0,0,0,0,0,1,7,45875,1.146,1644
NP,2014.49,0,0,0,0,0,0,0,0,0,0,0,1,7,45875,1.146,1533
NP,2014.5,0,0,0,0,0,0,0,0,0,0,0,1,7,45875,1.146,1644
NP,2014.51,0,0,0,0,0,0,0,0,0,0,0,1,7,45875,1.146,1349
NP,2014.52,0,0,0,0,0,0,0,0,0,0,0,1,3,45875,1.146,609
NP,2015,0,0,0,0,0,0,0,0,0,0,0,0,4,54104,1.14,804
NP,2015.01,0,0,0,0,0,0,0,0,0,0,0,0,7,54104,1.14,1305
NP,2015.02,0,0,0,0,0,0,0,0,0,0,0,0,7,54104,1.14,1547
NP,2015.03,0,0,0,0,0,0,0,0,0,0,0,0,7,54104,1.14,1470
NP,2015.04,0,0,0,0,0,0,0,0,0,0,0,0,7,54104,1.14,1399
NP,2015.05,0,1,0,0,0,0,0,0,0,0,0,0,7,50879,1.14,1595
NP,2015.06,0,1,0,0,0,0,0,0,0,0,0,0,7,50879,1.14,1409
NP,2015.07,0,1,0,0,0,0,0,0,0,0,0,0,7,50879,1.14,1270
NP,2015.08,0,1,0,0,0,0,0,0,0,0,0,0,7,50879,1.14,1517
NP,2015.09,0,0,1,0,0,0,0,0,0,0,0,0,7,49320,1.092,1324
NP,2015.1,0,0,1,0,0,0,0,0,0,0,0,0,7,49320,1.092,1532
NP,2015.11,0,0,1,0,0,0,0,0,0,0,0,0,7,49320,1.092,1696
NP,2015.12,0,0,1,0,0,0,0,0,0,0,0,0,7,49320,1.092,1624
NP,2015.13,0,0,1,0,0,0,0,0,0,0,0,0,7,49320,1.092,1709
NP,2015.14,0,0,0,1,0,0,0,0,0,0,0,0,7,46180,1.087,1761
NP,2015.15,0,0,0,1,0,0,0,0,0,0,0,0,7,46180,1.087,1945
NP,2015.16,0,0,0,1,0,0,0,0,0,0,0,0,7,46180,1.087,1836
NP,2015.17,0,0,0,1,0,0,0,0,0,0,0,0,7,46180,1.087,1802
NP,2015.18,0,0,0,0,1,0,0,0,0,0,0,0,7,53225,1.118,1873
NP,2015.19,0,0,0,0,1,0,0,0,0,0,0,0,7,53225,1.118,1797
NP,2015.2,0,0,0,0,1,0,0,0,0,0,0,0,7,53225,1.118,1896
NP,2015.21,0,0,0,0,1,0,0,0,0,0,0,0,7,53225,1.118,1847
NP,2015.22,0,0,0,0,0,1,0,0,0,0,0,0,7,51468,1.039,1698
NP,2015.23,0,0,0,0,0,1,0,0,0,0,0,0,7,51468,1.039,1815
NP,2015.24,1,0,0,0,0,1,0,0,0,0,0,0,7,51468,1.039,1781
NP,2015.25,1,0,0,0,0,1,0,0,0,0,0,0,7,51468,1.039,1761
NP,2015.26,1,0,0,0,0,1,0,0,0,0,0,0,7,51468,1.039,1830
NP,2015.27,1,0,0,0,0,0,1,0,0,0,0,0,7,55132,1.038,1825
NP,2015.28,1,0,0,0,0,0,1,0,0,0,0,0,7,55132,1.038,1768
NP,2015.29,1,0,0,0,0,0,1,0,0,0,0,0,7,55132,1.038,1833
NP,2015.3,1,0,0,0,0,0,1,0,0,0,0,0,7,55132,1.038,1812
NP,2015.31,1,0,0,0,0,0,0,1,0,0,0,0,7,50124,1.042,1834
NP,2015.32,1,0,0,0,0,0,0,1,0,0,0,0,7,50124,1.042,1849
NP,2015.33,1,0,0,0,0,0,0,1,0,0,0,0,7,50124,1.042,1918
NP,2015.34,1,0,0,0,0,0,0,1,0,0,0,0,7,50124,1.042,1798
NP,2015.35,1,0,0,0,0,0,0,1,0,0,0,0,7,50124,1.042,1847
NP,2015.36,1,0,0,0,0,0,0,0,1,0,0,0,7,44703,1.026,1657
NP,2015.37,1,0,0,0,0,0,0,0,1,0,0,0,7,44703,1.026,1702
NP,2015.38,1,0,0,0,0,0,0,0,1,0,0,0,7,44703,1.026,1476
NP,2015.39,0,0,0,0,0,0,0,0,1,0,0,0,7,44703,1.026,1439
NP,2015.4,0,0,0,0,0,0,0,0,0,1,0,0,7,43005,0.999,1680
NP,2015.41,0,0,0,0,0,0,0,0,0,1,0,0,7,43005,0.999,1574
NP,2015.42,0,0,0,0,0,0,0,0,0,1,0,0,7,43005,0.999,1522
